client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
8,15,awake,0.7994071291255155,0.8399046143613785,0.9316245467877032,0.8833902064494114,0.1799740624634537,0.5731725280188765,[[ 5397 19738][ 7600 103551]],5397,19738,7600,103551
8,15,asleep,0.7994071291255155,0.41524967300146187,0.21472050925004973,0.2830693380887444,0.1799740624634537,0.5731725280188764,[[ 103551 7600][ 19738 5397]],103551,7600,19738,5397
8,15,avg,0.7994071291255155,0.6275771436814201,0.5731725280188765,0.5832297722690779,0.1799740624634537,0.5731725280188764,,,,,
