client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
2,0,awake,0.8124385483468588,0.8150569457634855,0.9960324243596549,0.8965025791353216,-0.005500308716297697,0.4982947083007743,[[ 14 25121][ 441 110710]],14,25121,441,110710
2,0,asleep,0.8124385483468588,0.03076923076923077,0.0005569922418937736,0.0010941774130519735,-0.005500308716297697,0.4982947083007743,[[ 110710 441][ 25121 14]],110710,441,25121,14
2,0,avg,0.8124385483468588,0.42291308826635815,0.4982947083007743,0.4487983782741868,-0.005500308716297697,0.4982947083007743,,,,,
