client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
0,4,awake,0.8402917394303157,0.8770214524932302,0.9353312160934225,0.9052383191404141,0.40095729711384276,0.6776715758207315,[[ 10557 14578][ 7188 103963]],10557,14578,7188,103963
0,4,asleep,0.8402917394303157,0.5949281487743027,0.42001193554804056,0.49239738805970146,0.40095729711384276,0.6776715758207315,[[ 103963 7188][ 14578 10557]],103963,7188,14578,10557
0,4,avg,0.8402917394303157,0.7359748006337664,0.6776715758207316,0.6988178536000578,0.40095729711384276,0.6776715758207315,,,,,
