client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
2,2,awake,0.8330789662914753,0.8641959033007597,0.9436172414103337,0.9021619924564656,0.34159455756373946,0.6439391160304104,[[ 8653 16482][ 6267 104884]],8653,16482,6267,104884
2,2,asleep,0.8330789662914753,0.5799597855227882,0.3442609906504874,0.4320559231057296,0.34159455756373946,0.6439391160304105,[[ 104884 6267][ 16482 8653]],104884,6267,16482,8653
2,2,avg,0.8330789662914753,0.7220778444117739,0.6439391160304105,0.6671089577810976,0.34159455756373946,0.6439391160304104,,,,,
