client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
0,3,awake,0.8391691002744229,0.8733868943007783,0.9389119306169085,0.9049648588065434,0.38663548803611647,0.6685011214652078,[[ 10006 15129][ 6790 104361]],10006,15129,6790,104361
0,3,asleep,0.8391691002744229,0.5957370802572041,0.39809031231350706,0.4772602609048199,0.38663548803611647,0.6685011214652078,[[ 104361 6790][ 15129 10006]],104361,6790,15129,10006
0,3,avg,0.8391691002744229,0.7345619872789912,0.6685011214652078,0.6911125598556817,0.38663548803611647,0.6685011214652078,,,,,
