client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
0,17,awake,0.8304521374169027,0.8885642664218758,0.9056958551879876,0.8970482746329835,0.4171705652479939,0.7017041042401048,[[ 12510 12625][ 10482 100669]],12510,12625,10482,100669
0,17,asleep,0.8304521374169027,0.5441022964509394,0.497712353292222,0.519874498722131,0.4171705652479939,0.7017041042401048,[[ 100669 10482][ 12625 12510]],100669,10482,12625,12510
0,17,avg,0.8304521374169027,0.7163332814364076,0.7017041042401048,0.7084613866775573,0.4171705652479939,0.7017041042401048,,,,,
