client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
8,15,awake,0.7965381623937895,0.8553259276927795,0.9033207078658761,0.878668411080822,0.2518282706606295,0.6138246666442968,[[ 8152 16983][ 10746 100405]],8152,16983,10746,100405
8,15,asleep,0.7965381623937895,0.4313683987723569,0.32432862542271734,0.37026775373015697,0.2518282706606295,0.6138246666442967,[[ 100405 10746][ 16983 8152]],100405,10746,16983,8152
8,15,avg,0.7965381623937895,0.6433471632325682,0.6138246666442968,0.6244680824054896,0.2518282706606295,0.6138246666442968,,,,,
