client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
0,21,awake,0.8250664044729465,0.8831267991293968,0.905317990841288,0.8940847197849796,0.39236931931591046,0.6877495066599517,[[ 11818 13317][ 10524 100627]],11818,13317,10524,100627
0,21,asleep,0.8250664044729465,0.5289589114671919,0.4701810224786155,0.4978410598816269,0.39236931931591046,0.6877495066599517,[[ 100627 10524][ 13317 11818]],100627,10524,13317,11818
0,21,avg,0.8250664044729465,0.7060428552982944,0.6877495066599517,0.6959628898333032,0.39236931931591046,0.6877495066599517,,,,,
