client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
0,22,awake,0.8245454412045258,0.8752053675110748,0.9153943734199422,0.8948488606281277,0.3670295016145122,0.6690956350887258,[[ 10627 14508][ 9404 101747]],10627,14508,9404,101747
0,22,asleep,0.8245454412045258,0.5305276820927562,0.4227968967575094,0.4705752114422353,0.3670295016145122,0.6690956350887259,[[ 101747 9404][ 14508 10627]],101747,9404,14508,10627
0,22,avg,0.8245454412045258,0.7028665248019155,0.6690956350887258,0.6827120360351815,0.3670295016145122,0.6690956350887258,,,,,
