client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
0,28,awake,0.8246334913343997,0.8906749532090948,0.8948097632949771,0.8927375705732931,0.4123882954523572,0.7045562641818032,[[ 12927 12208][ 11692 99459]],12927,12208,11692,99459
0,28,asleep,0.8246334913343997,0.5250822535440107,0.5143027650686294,0.5196366121316879,0.4123882954523572,0.7045562641818032,[[ 99459 11692][ 12208 12927]],99459,11692,12208,12927
0,28,avg,0.8246334913343997,0.7078786033765527,0.7045562641818033,0.7061870913524905,0.4123882954523572,0.7045562641818032,,,,,
