client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
0,29,awake,0.8251984796677575,0.8926053805207884,0.8931273672751482,0.892866297607109,0.4183520271436514,0.7089667073097444,[[ 13191 11944][ 11879 99272]],13191,11944,11879,99272
0,29,asleep,0.8251984796677575,0.5261667331471879,0.5248060473443406,0.5254855094114131,0.4183520271436514,0.7089667073097443,[[ 99272 11879][ 11944 13191]],99272,11879,11944,13191
0,29,avg,0.8251984796677575,0.7093860568339881,0.7089667073097443,0.7091759035092611,0.4183520271436514,0.7089667073097443,,,,,
