client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
0,7,awake,0.8345978310318007,0.8783120287590406,0.9254077786074799,0.9012450605006529,0.394637187533314,0.6792147307598768,[[ 10884 14251][ 8291 102860]],10884,14251,8291,102860
0,7,asleep,0.8345978310318007,0.5676140808344198,0.4330216829122737,0.4912660798916723,0.394637187533314,0.6792147307598768,[[ 102860 8291][ 14251 10884]],102860,8291,14251,10884
0,7,avg,0.8345978310318007,0.7229630547967302,0.6792147307598768,0.6962555701961626,0.394637187533314,0.6792147307598768,,,,,
