client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
0,11,awake,0.8350747692352847,0.8825849095678586,0.920198648685122,0.9009993877703831,0.4086410183330529,0.6894209873622548,[[ 11528 13607][ 8870 102281]],11528,13607,8870,102281
0,11,asleep,0.8350747692352847,0.5651534464163154,0.4586433260393873,0.5063580260470428,0.4086410183330529,0.6894209873622548,[[ 102281 8870][ 13607 11528]],102281,8870,13607,11528
0,11,avg,0.8350747692352847,0.7238691779920869,0.6894209873622547,0.7036787069087129,0.4086410183330529,0.6894209873622548,,,,,
