client,round,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
10,16,awake,0.7987467531514609,0.924838889734612,0.8198666678662361,0.8691948914090593,0.4398023633902186,0.7626088859522149,[[ 17729 7406][ 20022 91129]],17729,7406,20022,91129
10,16,asleep,0.7987467531514609,0.4696299435776536,0.7053511040381938,0.5638456890245842,0.4398023633902186,0.762608885952215,[[ 91129 20022][ 7406 17729]],91129,20022,7406,17729
10,16,avg,0.7987467531514609,0.6972344166561328,0.7626088859522149,0.7165202902168217,0.4398023633902186,0.7626088859522149,,,,,
